date,gdp,cons_exp,bus_inv,govt_exp,net_exp,imports,exports,cpi,rdi,unrate,initial_claims,continued_claims,savings,cons_debt_di,credit_card_delinq,mortgage_delinq,cons_sent,home_price,oil_prices,ppi_farm_products,ppi_food_mfg,ppi_grocery,wages_retail,us_population,cpi_fah,cpi_fafh,grocery_sales,restaurant_sales,grocery_units,restaurant_units,rdi_adj,grocery_sales_lag1,covid1,covid2,gdp_diff,cons_exp_diff,bus_inv_diff,govt_exp_diff,net_exp_diff,imports_diff,exports_diff,cpi_diff,rdi_diff,unrate_diff,initial_claims_diff,continued_claims_diff,savings_diff,cons_debt_di_diff,credit_card_delinq_diff,mortgage_delinq_diff,cons_sent_diff,home_price_diff,oil_prices_diff,ppi_farm_products_diff,ppi_food_mfg_diff,ppi_grocery_diff,wages_retail_diff,us_population_diff,cpi_fah_diff,cpi_fafh_diff,grocery_sales_diff,restaurant_sales_diff,grocery_units_diff,restaurant_units_diff,rdi_adj_diff,grocery_sales_lag1_diff,gdp_yoy,cons_exp_yoy,bus_inv_yoy,govt_exp_yoy,net_exp_yoy,imports_yoy,exports_yoy,cpi_yoy,rdi_yoy,unrate_yoy,initial_claims_yoy,continued_claims_yoy,savings_yoy,cons_debt_di_yoy,credit_card_delinq_yoy,mortgage_delinq_yoy,cons_sent_yoy,home_price_yoy,oil_prices_yoy,ppi_farm_products_yoy,ppi_food_mfg_yoy,ppi_grocery_yoy,wages_retail_yoy,us_population_yoy,cpi_fah_yoy,cpi_fafh_yoy,grocery_sales_yoy,restaurant_sales_yoy,grocery_units_yoy,restaurant_units_yoy,rdi_adj_yoy,grocery_sales_lag1_yoy
2007-10-01,16915.191,11318.6,512.243,4934.382,-560.106,2376.426,1809.181,209.19,12080.4,4.7,1313000,10247000,228.0,6.894569,4.6,3.1,80.9,177.52900000000002,85.7986956521739,148.2,160.7,143.2,15.2,302590.0,204.081,209.275,41379.0,31744.0,202.7577285489585,151.6855811730976,12080.4,41095.0,0,0,105.60399999999936,9.0,-13.608999999999924,74.86799999999948,63.186000000000035,0.0,40.59400000000005,0.6430000000000007,-9.200000000000728,0.0,-254000.0,-2439000.0,-15.199999999999989,0.03541799999999995,0.1899999999999995,0.3799999999999999,-2.5,-1.5929999999999893,5.883958810068648,1.3999999999999773,-0.10000000000002274,2.8999999999999773,0.09999999999999964,256.0,0.7809999999999775,0.46999999999999886,284.0,833.0,0.6180335169860598,3.6479383963441876,-9.200000000000728,141.0,2.133364682457861,,7.633974348198835,8.30575415926429,-17.07784324756463,2.5632327522027154,9.212271357797096,3.610698365527476,1.9124830221787237,6.818181818181812,4.041204437400947,4.7215125191619745,-4.161412358133676,-2.2404292785459967,16.455696202531623,61.45833333333335,-13.568376068376054,-3.544631166022816,45.68527799543285,20.292207792207773,8.87533875338753,4.2212518195050786,0.6622516556291425,0.9609288979346653,4.764373716632431,4.065141720537047,3.4423278836058113,4.366123093108887,-1.2619231005021603,0.2892240068053997,1.9124830221787237,4.41864010570181
2007-11-01,16915.191,11342.2,512.243,4934.382,-560.106,2376.426,1809.181,210.834,12070.1,4.7,1344000,10467000,201.8,6.894569,4.6,3.1,76.1,175.16099999999997,94.77238095238096,151.0,161.4,143.5,15.16,302834.0,205.119,209.854,41868.0,30691.0,204.1156596902286,146.24929713038588,12070.1,41379.0,0,0,0.0,23.600000000000364,0.0,0.0,0.0,0.0,0.0,1.6440000000000055,-10.299999999999272,0.0,31000.0,220000.0,-26.19999999999999,0.0,0.0,0.0,-4.800000000000011,-2.368000000000052,8.973685300207052,2.8000000000000114,0.700000000000017,0.30000000000001137,-0.03999999999999915,244.0,1.038000000000011,0.5790000000000077,489.0,-1053.0,1.357931141270086,-5.436284042711719,-10.299999999999272,284.0,2.133364682457861,,7.633974348198835,8.30575415926429,-17.07784324756463,2.5632327522027154,9.212271357797096,4.373267326732666,1.4132197380250178,4.444444444444451,2.9885057471264354,5.684571890145396,-26.053499450348106,-2.2404292785459967,16.455696202531623,61.45833333333335,-17.372421281216067,-4.61199150465611,60.40685643359871,21.285140562248994,8.322147651006716,5.982274741506632,0.5305039787798504,0.9614935822637172,5.405447070914704,4.0942460317460405,4.698792167846166,5.747166040726315,-0.6704159250831898,1.5879071821858437,1.4132197380250178,3.4423278836058113
2007-12-01,16915.191,11335.1,512.243,4934.382,-560.106,2376.426,1809.181,211.445,12120.5,5.0,1741000,13560000,254.4,6.894569,4.6,3.1,75.5,173.33700000000002,91.687,159.6,162.8,141.8,15.09,303062.0,205.503,210.233,41998.0,33296.0,204.3668462260892,158.37665827914742,12120.5,41868.0,0,0,0.0,-7.100000000000364,0.0,0.0,0.0,0.0,0.0,0.61099999999999,50.399999999999636,0.2999999999999998,397000.0,3093000.0,52.599999999999994,0.0,0.0,0.0,-0.5999999999999943,-1.8239999999999554,-3.0853809523809588,8.599999999999994,1.4000000000000057,-1.6999999999999886,-0.07000000000000028,228.0,0.38399999999998613,0.3789999999999907,130.0,2605.0,0.25118653586059736,12.127361148761537,50.399999999999636,489.0,2.133364682457861,,7.633974348198835,8.30575415926429,-17.07784324756463,2.5632327522027154,9.212271357797096,4.108813392417532,1.353837405716396,13.636363636363624,7.469135802469129,9.301950669031122,-3.6363636363636376,-2.2404292785459967,16.455696202531623,61.45833333333335,-17.666303162486376,-5.398708719689571,47.980115883083975,25.669291338582667,8.67823765020026,4.495210022107599,-0.26437541308659274,0.9607632804536026,5.7114197530864,3.9727992087042585,4.594924414115997,2.037939382795506,-1.0561728728818887,-1.860928858926758,1.353837405716396,4.698792167846166
2008-01-01,16843.003,11333.2,453.905,4991.989,-540.148,2325.403,1838.024,212.174,12137.1,5.0,1355000,11195000,274.1,6.864136,4.77,3.68,78.4,171.076,92.9704761904762,164.2,165.8,147.6,15.09,303280.0,207.1,211.07,42159.0,30334.0,203.5683244809271,143.71535509546595,12137.1,41998.0,0,0,-72.18799999999828,-1.8999999999996362,-58.33800000000008,57.60699999999997,19.95799999999997,-51.02300000000014,28.842999999999847,0.7290000000000134,16.600000000000364,0.0,-386000.0,-2365000.0,19.700000000000017,-0.030432999999999488,0.16999999999999993,0.5800000000000001,2.9000000000000057,-2.261000000000024,1.2834761904762075,4.599999999999994,3.0,5.799999999999983,0.0,218.0,1.5970000000000084,0.8369999999999891,161.0,-2962.0,-0.7985217451621054,-14.661303183681468,16.600000000000364,130.0,1.3924712055185307,1.3612378141490078,-3.617642936922172,5.159172619625663,-20.165891207056575,-2.147047709459504,8.797958081960843,4.294695655165981,1.5096264824448369,8.69565217391306,6.77698975571317,10.874517183321775,13.217678645187947,-1.6340546931907451,19.84924623115576,76.92307692307692,-19.091847265221872,-6.371567114351073,70.56865537335209,29.189614476789917,9.366754617414252,8.370044052863435,-0.1984126984126977,0.9593938707980643,5.707489868210169,3.887858011231926,4.735050803666807,4.204740638955684,-0.9199339287648711,0.3050237378938947,1.5096264824448369,4.594924414115997
2008-02-01,16843.003,11293.9,453.905,4991.989,-540.148,2325.403,1838.024,212.687,12141.8,4.9,1387000,11377000,320.1,6.864136,4.77,3.68,70.8,169.19,95.386,164.4,167.5,145.6,15.16,303494.0,207.854,211.878,42016.0,30854.0,202.1418880560393,145.62153692219107,12141.8,42159.0,0,0,0.0,-39.30000000000109,0.0,0.0,0.0,0.0,0.0,0.5130000000000052,4.699999999998909,-0.09999999999999964,32000.0,182000.0,46.0,0.0,0.0,0.0,-7.6000000000000085,-1.8859999999999957,2.4155238095237905,0.20000000000001705,1.6999999999999886,-2.0,0.07000000000000028,214.0,0.7540000000000191,0.8079999999999927,-143.0,520.0,-1.4264364248877826,1.906181826725117,4.699999999998909,161.0,1.3924712055185307,1.0350503658907328,-3.617642936922172,5.159172619625663,-20.165891207056575,-2.147047709459504,8.797958081960843,4.142959270611968,1.2154051350450112,8.888888888888902,7.436096049573981,10.703512698258244,13.109540636042416,-1.6340546931907451,19.84924623115576,76.92307692307692,-22.453450164293542,-7.278416844320468,60.910414631980814,19.563636363636363,8.907672301690495,5.278380332610255,0.2645502645502784,0.960054289972323,5.117455179912511,3.9081158752188427,3.3705653692860382,8.043561998809402,-1.6618456065518483,3.979906755846385,1.2154051350450112,4.735050803666807
2008-03-01,16843.003,11322.1,453.905,4991.989,-540.148,2325.403,1838.024,213.448,12145.9,5.1,1817000,14564000,308.0,6.864136,4.77,3.68,69.5,167.90200000000002,105.454,169.6,169.8,145.0,15.14,303707.0,208.093,212.537,42168.0,33274.0,202.64016569514592,156.55627020236477,12145.9,42016.0,0,0,0.0,28.200000000000728,0.0,0.0,0.0,0.0,0.0,0.7609999999999957,4.100000000000364,0.1999999999999993,430000.0,3187000.0,-12.100000000000023,0.0,0.0,0.0,-1.2999999999999972,-1.2879999999999825,10.067999999999998,5.199999999999989,2.3000000000000114,-0.5999999999999943,-0.019999999999999574,213.0,0.2389999999999759,0.6590000000000202,152.0,2420.0,0.49827763910661815,10.934733280173702,4.100000000000364,-143.0,1.3924712055185307,1.1741892821717892,-3.617642936922172,5.159172619625663,-20.165891207056575,-2.147047709459504,8.797958081960843,3.9749035501344343,0.9206404599878537,15.909090909090896,17.45313510019393,15.633187772925773,-1.723037651563486,-1.6340546931907451,19.84924623115576,76.92307692307692,-21.38009049773756,-7.843879841706325,74.47191890021958,20.62588904694167,8.985879332477541,3.942652329749108,0.26490066225166586,0.95870329063934,4.666123450828907,4.1429425427034205,3.9337474120082705,0.9342959412728336,-0.6997259616333129,-3.081002440578151,0.9206404599878537,3.3705653692860382
2008-04-01,16943.291,11340.5,430.746,5366.788,-463.669,2325.403,1892.001,213.942,12100.8,5.0,1438000,11856000,254.4,6.702785,4.9,4.36,62.6,167.321,112.58045454545454,166.7,171.2,149.0,15.18,303926.0,210.897,213.083,42584.0,32299.0,201.91847205033736,151.57943148913805,12100.8,42168.0,0,0,100.28800000000047,18.399999999999636,-23.158999999999992,374.799,76.47900000000004,0.0,53.97700000000009,0.4939999999999998,-45.100000000000364,-0.09999999999999964,-379000.0,-2708000.0,-53.599999999999994,-0.1613509999999998,0.13000000000000078,0.6800000000000002,-6.899999999999999,-0.5810000000000173,7.12645454545455,-2.9000000000000057,1.3999999999999773,4.0,0.03999999999999915,219.0,2.804000000000002,0.5459999999999923,416.0,-975.0,-0.7216936448085676,-4.976838713226726,-45.100000000000364,152.0,1.3760107660276244,1.240905235905898,-16.605164622836945,11.975089513714288,-30.125923403126688,-2.147047709459504,10.321980243512897,3.9037609759888126,0.39824771007566095,11.111111111111116,12.256049960967985,18.75,-17.85598966742008,-3.0945954600898884,21.890547263681604,90.3930131004367,-28.128587830080363,-8.131509737496634,75.97019951772441,17.97593772116064,9.114085404716366,6.200997861724877,0.46326935804104075,0.9569997840854327,5.845420326223327,4.082549761875698,5.364212193190809,3.4263024752633875,-0.45463292747992545,-0.6305065432329338,0.39824771007566095,3.9337474120082705
2008-05-01,16943.291,11361.6,430.746,5366.788,-463.669,2325.403,1892.001,215.208,12696.2,5.4,1834000,15068000,771.1,6.702785,4.9,4.36,59.8,167.019,125.39761904761905,169.7,174.0,150.0,15.23,304157.0,211.8,213.967,42549.0,34833.0,200.89235127478756,162.79613211383062,12696.2,42584.0,0,0,0.0,21.100000000000364,0.0,0.0,0.0,0.0,0.0,1.2659999999999911,595.4000000000015,0.40000000000000036,396000.0,3212000.0,516.7,0.0,0.0,0.0,-2.8000000000000043,-0.3019999999999925,12.817164502164502,3.0,2.8000000000000114,1.0,0.05000000000000071,231.0,0.90300000000002,0.8840000000000146,-35.0,2534.0,-1.0261207755497992,11.216700624692578,595.4000000000015,416.0,1.3760107660276244,1.280085576751655,-16.605164622836945,11.975089513714288,-30.125923403126688,-2.147047709459504,10.321980243512897,4.088413823123993,5.276163152264957,22.72727272727273,50.698438783894815,53.89643550199163,161.38983050847457,-3.0945954600898884,21.890547263681604,90.3930131004367,-32.276330690826725,-8.17329631360474,97.61802428707873,18.920812894183612,9.640831758034029,5.3370786516853785,0.9946949602122057,0.9555958284375166,5.774657031417774,4.255650894349361,4.440353460972024,5.77892499240813,-1.2614586592792576,1.461094995802581,5.276163152264957,5.364212193190809
2008-06-01,16943.291,11340.7,430.746,5366.788,-463.669,2325.403,1892.001,217.463,12376.6,5.6,1533000,12231000,511.8,6.702785,4.9,4.36,56.4,166.53599999999997,133.88,176.2,176.1,149.5,15.19,304396.0,213.331,215.015,42683.0,33284.0,200.0787508613376,154.79850243006302,12376.6,42549.0,0,0,0.0,-20.899999999999636,0.0,0.0,0.0,0.0,0.0,2.2549999999999955,-319.60000000000036,0.1999999999999993,-301000.0,-2837000.0,-259.3,0.0,0.0,0.0,-3.3999999999999986,-0.4830000000000325,8.48238095238095,6.5,2.0999999999999943,-0.5,-0.040000000000000924,239.0,1.5309999999999775,1.0479999999999734,134.0,-1549.0,-0.8136004134499615,-7.997629683767599,-319.60000000000036,-35.0,1.3760107660276244,1.0892721843383857,-16.605164622836945,11.975089513714288,-30.125923403126688,-2.147047709459504,10.321980243512897,4.935966105947864,2.682252992956302,21.739130434782616,-2.7284263959390875,-1.4423851732473847,80.14783526927138,-3.0945954600898884,21.890547263681604,90.3930131004367,-33.88042203985931,-8.264845213176175,98.3729282352692,24.2595204513399,9.856519026824696,6.254442075337607,0.26402640264024946,0.9511554482502405,6.05515259680538,4.4096652325502195,4.4360166381208765,0.4011945341015455,-1.526692403941965,-3.8391758938415177,2.682252992956302,4.440353460972024
2008-07-01,16854.295,11286.0,389.049,5236.25,-442.378,2325.403,1883.563,219.016,12188.7,5.8,1592000,12705000,395.9,6.788641,4.8,5.28,61.2,165.713,133.3709090909091,174.3,180.3,151.7,15.21,304646.0,216.028,216.376,42899.0,34081.0,198.58073953376416,157.50822642067513,12188.7,42683.0,0,0,-88.99600000000282,-54.70000000000073,-41.697,-130.53799999999956,21.290999999999997,0.0,-8.437999999999874,1.5529999999999973,-187.89999999999964,0.20000000000000018,59000.0,474000.0,-115.90000000000003,0.08585599999999971,-0.10000000000000053,0.9199999999999999,4.800000000000004,-0.8229999999999791,-0.5090909090909008,-1.8999999999999773,4.200000000000017,2.1999999999999886,0.02000000000000135,250.0,2.6970000000000027,1.3610000000000184,216.0,797.0,-1.4980113275734368,2.7097239906121047,-187.89999999999964,134.0,0.26596727212868654,0.29682029042177316,-26.015494854065402,7.752544801805272,-29.025561053246317,-2.147047709459504,6.501008997578306,5.497512078341837,1.0135583106809065,23.404255319148938,27.055067837190737,24.93853869603697,46.08856088560884,-1.0279697880976713,8.843537414965974,94.11764705882352,-32.30088495575222,-8.442315448663763,79.94494535128149,21.548117154811706,12.406483790523692,7.436260623229463,0.8620689655172376,0.9463534245667482,7.158872199845234,4.564323373491641,4.519540005847378,2.665983853476317,-2.4630085589885997,-1.8154753540886581,1.0135583106809065,4.4360166381208765
2008-08-01,16854.295,11284.7,389.049,5236.25,-442.378,2325.403,1883.563,218.69,12120.6,6.1,2165000,16890000,334.8,6.788641,4.8,5.28,63.0,164.27700000000002,116.66619047619048,164.7,180.5,153.5,15.27,304903.0,217.449,217.063,43063.0,34746.0,198.0372409162608,160.07334276223955,12120.6,42899.0,0,0,0.0,-1.2999999999992724,0.0,0.0,0.0,0.0,0.0,-0.3259999999999934,-68.10000000000036,0.2999999999999998,573000.0,4185000.0,-61.099999999999966,0.0,0.0,0.0,1.7999999999999972,-1.4359999999999786,-16.704718614718615,-9.600000000000023,0.19999999999998863,1.8000000000000114,0.05999999999999872,257.0,1.4210000000000207,0.6869999999999834,164.0,665.0,-0.54349861750336,2.565116341564419,-68.10000000000036,216.0,0.26596727212868654,-0.13628197980548595,-26.015494854065402,7.752544801805272,-29.025561053246317,-2.147047709459504,6.501008997578306,5.308017162091239,0.41173400492093837,32.60869565217392,69.140625,65.39365452408931,42.28644283892902,-1.0279697880976713,8.843537414965974,94.11764705882352,-24.460431654676263,-8.853490462398872,61.23894392781961,17.307692307692292,12.60137242669992,8.557284299858559,1.1928429423459175,0.9398670480428084,7.468196779645941,4.47977435068061,5.149680128925138,3.0274277242401837,-2.157397928128202,-1.3900744287269506,0.41173400492093837,4.519540005847378
2008-09-01,16854.295,11209.7,389.049,5236.25,-442.378,2325.403,1883.563,218.877,12149.0,6.1,1856000,14087000,428.3,6.788641,4.8,5.28,70.3,161.912,104.11428571428571,163.5,179.2,151.6,15.25,305158.0,218.757,218.225,42834.0,31019.0,195.80630562679136,142.1422843395578,12149.0,43063.0,0,0,0.0,-75.0,0.0,0.0,0.0,0.0,0.0,0.18700000000001182,28.399999999999636,0.0,-309000.0,-2803000.0,93.5,0.0,0.0,0.0,7.299999999999997,-2.365000000000009,-12.551904761904765,-1.1999999999999886,-1.3000000000000114,-1.9000000000000057,-0.019999999999999574,255.0,1.3079999999999927,1.1620000000000061,-229.0,-3727.0,-2.2309352894694428,-17.931058422681758,28.399999999999636,164.0,0.26596727212868654,-0.8833203649996402,-26.015494854065402,7.752544801805272,-29.025561053246317,-2.147047709459504,6.501008997578306,4.953319875136075,0.49133139227104383,29.78723404255319,18.442884492661136,11.04367018760839,76.11019736842107,-1.0279697880976713,8.843537414965974,94.11764705882352,-15.707434052757808,-9.60797668628086,30.281710018007924,11.376021798365121,11.442786069651723,8.054169636493214,0.9933774834437026,0.9340662975384939,7.603049680275453,4.511386221594305,4.231658352597645,0.3493901847238856,-3.1331745128928445,-3.982337415414039,0.49133139227104383,5.149680128925138
2008-10-01,16485.35,11192.5,232.842,5452.409,-469.031,2325.403,1772.8,216.995,12240.5,6.5,1901000,14924000,533.1,6.895996,5.64,6.58,57.6,159.162,76.6086956521739,145.3,176.4,151.9,15.22,305403.0,219.532,219.29,42768.0,32543.0,194.81442340979905,148.40165990241235,12240.5,42834.0,0,0,-368.9449999999997,-17.200000000000728,-156.20699999999997,216.15899999999965,-26.65300000000002,0.0,-110.76300000000015,-1.882000000000005,91.5,0.40000000000000036,45000.0,837000.0,104.80000000000001,0.10735500000000009,0.8399999999999999,1.2999999999999998,-12.699999999999996,-2.75,-27.505590062111807,-18.19999999999999,-2.799999999999983,0.30000000000001137,-0.02999999999999936,245.0,0.7750000000000057,1.0649999999999977,-66.0,1524.0,-0.9918822169923089,6.259375562854558,91.5,-229.0,-2.5411536884212604,-1.1140953828212008,-54.54462042429083,10.498315695866278,-16.26031501180134,-2.147047709459504,-2.0109099089588134,3.7310578899565128,1.325287242144313,38.29787234042552,44.78293983244479,45.642627110373766,133.81578947368422,0.020697450413509344,22.608695652173914,112.25806451612902,-28.80098887515451,-10.34591531524428,-10.71111854340544,-1.9568151147098312,9.769757311761062,6.075418994413417,0.13157894736843812,0.9296407680359664,7.571013470141774,4.785569227093522,3.3567751758138087,2.5170110887096753,-3.917633717839486,-2.1649528223369963,1.325287242144313,4.231658352597645
2008-11-01,16485.35,11158.2,232.842,5452.409,-469.031,2325.403,1772.8,213.153,12345.9,6.8,2599000,20483000,653.2,6.895996,5.64,6.58,55.3,156.071,57.30947368421053,143.1,173.4,156.2,15.25,305620.0,219.662,220.043,42496.0,31117.0,193.46086259799145,141.41326922465154,12345.9,42768.0,0,0,0.0,-34.29999999999927,0.0,0.0,0.0,0.0,0.0,-3.842000000000013,105.39999999999964,0.2999999999999998,698000.0,5559000.0,120.10000000000002,0.0,0.0,0.0,-2.3000000000000043,-3.091000000000008,-19.299221967963376,-2.200000000000017,-3.0,4.299999999999983,0.02999999999999936,217.0,0.12999999999999545,0.7530000000000143,-272.0,-1426.0,-1.353560811807597,-6.988390677760805,105.39999999999964,-66.0,-2.5411536884212604,-1.6222602317010781,-54.54462042429083,10.498315695866278,-16.26031501180134,-2.147047709459504,-2.0109099089588134,1.0999174706166848,2.2849852113901337,44.68085106382978,93.37797619047619,95.69122002483996,223.68681863230924,0.020697450413509344,22.608695652173914,112.25806451612902,-27.33245729303547,-10.89854476738542,-39.52935115874521,-5.231788079470201,7.434944237918217,8.850174216027874,0.593667546174137,0.9199759604271662,7.090030665126101,4.855280337758638,1.499952230820667,1.3880290638949466,-5.219980234935018,-3.306701639340437,2.2849852113901337,3.3567751758138087
2008-12-01,16485.35,11125.8,232.842,5452.409,-469.031,2325.403,1772.8,211.398,12288.8,7.3,2256000,18089000,633.0,6.895996,5.64,6.58,60.1,152.54399999999998,41.121818181818185,133.9,171.1,154.4,15.28,305827.0,219.163,220.684,42136.0,32664.0,192.25872980384463,148.0125428214098,12288.8,42496.0,0,0,0.0,-32.400000000001455,0.0,0.0,0.0,0.0,0.0,-1.7549999999999955,-57.100000000000364,0.5,-343000.0,-2394000.0,-20.200000000000045,0.0,0.0,0.0,4.800000000000004,-3.5270000000000152,-16.187655502392346,-9.199999999999989,-2.3000000000000114,-1.799999999999983,0.02999999999999936,207.0,-0.4989999999999952,0.6409999999999911,-360.0,1547.0,-1.20213279414682,6.599273596758252,-57.100000000000364,-272.0,-2.5411536884212604,-1.846476872722791,-54.54462042429083,10.498315695866278,-16.26031501180134,-2.147047709459504,-2.0109099089588134,-0.02222800255385904,1.3885565776989406,46.0,29.580700746697296,33.39970501474927,148.82075471698113,0.020697450413509344,22.608695652173914,112.25806451612902,-20.397350993377483,-11.995707783104603,-55.1497833042654,-16.102756892230573,5.0982800982800835,8.885754583921003,1.2591119946984808,0.9123545677122147,6.647104908444179,4.971151056209067,0.3285870755750375,-1.898125901009129,-5.924697007287305,-6.54396649755693,1.3885565776989406,1.499952230820667
2009-01-01,16298.262,11176.3,-12.488,5533.429,-397.483,2031.762,1631.257,211.933,12361.5,7.8,2860000,24306000,646.6,6.861352,6.51,8.01,61.2,149.361,41.71,136.4,170.1,154.1,15.29,306035.0,218.953,221.319,42771.0,31486.0,195.343292852804,142.26523705601417,12361.5,42136.0,0,0,-187.08799999999792,50.5,-245.33,81.02000000000044,71.548,-293.64099999999985,-141.5429999999999,0.5349999999999966,72.70000000000073,0.5,604000.0,6217000.0,13.600000000000023,-0.03464400000000012,0.8700000000000001,1.4299999999999997,1.1000000000000014,-3.1829999999999927,0.5881818181818161,2.5,-1.0,-0.30000000000001137,0.009999999999999787,208.0,-0.21000000000000796,0.6349999999999909,635.0,-1178.0,3.0845630489593816,-5.747305765395623,72.70000000000073,-360.0,-3.234227293078318,-1.3844280520947438,-102.75123649221753,10.846177745984619,-26.412205543665813,-12.627531657953472,-11.249417853085697,-0.11358601902212717,1.8488765850161792,56.00000000000001,111.070110701107,117.11478338543992,135.89930682232762,-0.040558636950083216,36.47798742138366,117.66304347826085,-21.938775510204078,-12.693188992026938,-55.13629518843668,-16.930572472594385,2.593486127864897,4.403794037940378,1.3253810470510219,0.9084014771828075,5.723322066634484,4.85573506419672,1.4516473350886017,3.7977187314564453,-4.040428022923425,-1.0090209487277901,1.8488765850161792,0.3285870755750375
2009-02-01,16298.262,11130.5,-12.488,5533.429,-397.483,2031.762,1631.257,212.705,12241.9,8.3,2576000,21188000,581.6,6.861352,6.51,8.01,56.3,147.61700000000002,39.08736842105263,132.8,168.7,153.1,15.27,306237.0,217.93,221.968,42101.0,30307.0,193.18588537603816,136.5376991278022,12241.9,42771.0,0,0,0.0,-45.79999999999927,0.0,0.0,0.0,0.0,0.0,0.7720000000000198,-119.60000000000036,0.5000000000000009,-284000.0,-3118000.0,-65.0,0.0,0.0,0.0,-4.900000000000006,-1.7439999999999714,-2.62263157894737,-3.5999999999999943,-1.4000000000000057,-1.0,-0.019999999999999574,202.0,-1.0229999999999961,0.6490000000000009,-670.0,-1179.0,-2.1574074767658544,-5.727537928211973,-119.60000000000036,635.0,-3.234227293078318,-1.446798714350217,-102.75123649221753,10.846177745984619,-26.412205543665813,-12.627531657953472,-11.249417853085697,0.008463140671510772,0.8244247146222072,69.38775510204083,85.72458543619321,86.23538718467083,81.69322086847859,-0.040558636950083216,36.47798742138366,117.66304347826085,-20.48022598870056,-12.750753590637732,-59.02190214386531,-19.22141119221411,0.7164179104477642,5.151098901098905,0.7255936675461649,0.9038069945369598,4.84763343500727,4.762174458886714,0.20230388423456702,-1.7728657548453985,-4.430552601506477,-6.237976872365092,0.8244247146222072,1.4516473350886017
2009-03-01,16298.262,11084.6,-12.488,5533.429,-397.483,2031.762,1631.257,212.495,12242.7,8.7,2637000,23063000,621.0,6.861352,6.51,8.01,57.3,146.514,47.93909090909092,130.6,167.6,159.4,15.32,306438.0,216.949,222.216,42069.0,33287.0,193.91193321932803,149.79569427943983,12242.7,42101.0,0,0,0.0,-45.899999999999636,0.0,0.0,0.0,0.0,0.0,-0.21000000000000796,0.8000000000010914,0.3999999999999986,61000.0,1875000.0,39.39999999999998,0.0,0.0,0.0,1.0,-1.1030000000000086,8.851722488038291,-2.200000000000017,-1.0999999999999943,6.300000000000011,0.05000000000000071,201.0,-0.9809999999999945,0.24800000000001887,-32.0,2980.0,0.7260478432898765,13.25799515163763,0.8000000000010914,-670.0,-3.234227293078318,-2.097667393858027,-102.75123649221753,10.846177745984619,-26.412205543665813,-12.627531657953472,-11.249417853085697,-0.4464787676623838,0.7969767575889852,70.58823529411764,45.12933406714363,58.356220818456464,101.62337662337664,-0.040558636950083216,36.47798742138366,117.66304347826085,-17.55395683453238,-12.738383104429962,-54.54028210490742,-22.99528301886793,-1.2956419316843437,9.931034482758626,1.1889035667107084,0.8992219474690977,4.2557894787427,4.554030592320402,-0.23477518497438954,0.03906954378793959,-4.307256878652943,-4.318304156190111,0.7969767575889852,0.20230388423456702
2009-04-01,16269.145,11068.0,-121.54,5680.717,-304.361,2031.762,1641.991,212.709,12320.0,9.0,2511000,24738000,706.0,6.70505,6.77,8.57,65.1,146.942,49.64666666666666,136.8,168.6,154.6,15.27,306645.0,215.807,222.905,42288.0,32410.0,195.95286529167265,145.3982638343689,12320.0,42069.0,0,0,-29.11700000000019,-16.600000000000364,-109.052,147.28799999999956,93.12200000000001,0.0,10.733999999999924,0.21399999999999864,77.29999999999927,0.3000000000000007,-126000.0,1675000.0,85.0,-0.15630200000000016,0.2599999999999998,0.5600000000000005,7.799999999999997,0.42799999999999727,1.7075757575757393,6.200000000000017,1.0,-4.800000000000011,-0.05000000000000071,207.0,-1.1420000000000243,0.688999999999993,219.0,-877.0,2.040932072344617,-4.397430445070938,77.29999999999927,-32.0,-3.9788374053187248,-2.4028922886997983,-128.21616451458632,5.8494764466194615,-34.35813047669781,-12.627531657953472,-13.214052212445981,-0.5763244243767063,1.811450482612731,80.0,74.61752433936022,108.65384615384616,177.51572327044025,0.033791923804793456,38.16326530612244,96.55963302752293,3.9936102236421522,-12.179582957309599,-55.901166976882536,-17.936412717456495,-1.5186915887850483,3.7583892617449655,0.5928853754940677,0.8946256654580376,2.3281507086397646,4.609471426627176,-0.6950967499530392,0.3436638905229161,-2.954463104880023,-4.07784063711315,1.811450482612731,-0.23477518497438954
