date,gdp,cons_exp,bus_inv,govt_exp,net_exp,imports,exports,cpi,rdi,unrate,initial_claims,continued_claims,savings,cons_debt_di,credit_card_delinq,mortgage_delinq,cons_sent,home_price,oil_prices,ppi_farm_products,ppi_food_mfg,ppi_grocery,"Import Index: Food, Feed, Bev",us_population,cpi_fah,cpi_fafh,grocery_sales,restaurant_sales,grocery_units,restaurant_units,rdi_adj,grocery_sales_lag1,covid1,covid2,gdp_diff,cons_exp_diff,bus_inv_diff,govt_exp_diff,net_exp_diff,imports_diff,exports_diff,cpi_diff,rdi_diff,unrate_diff,initial_claims_diff,continued_claims_diff,savings_diff,cons_debt_di_diff,credit_card_delinq_diff,mortgage_delinq_diff,cons_sent_diff,home_price_diff,oil_prices_diff,ppi_farm_products_diff,ppi_food_mfg_diff,ppi_grocery_diff,"Import Index: Food, Feed, Bev_diff",us_population_diff,cpi_fah_diff,cpi_fafh_diff,grocery_sales_diff,restaurant_sales_diff,grocery_units_diff,restaurant_units_diff,rdi_adj_diff,grocery_sales_lag1_diff,gdp_yoy,cons_exp_yoy,bus_inv_yoy,govt_exp_yoy,net_exp_yoy,imports_yoy,exports_yoy,cpi_yoy,rdi_yoy,unrate_yoy,initial_claims_yoy,continued_claims_yoy,savings_yoy,cons_debt_di_yoy,credit_card_delinq_yoy,mortgage_delinq_yoy,cons_sent_yoy,home_price_yoy,oil_prices_yoy,ppi_farm_products_yoy,ppi_food_mfg_yoy,ppi_grocery_yoy,"Import Index: Food, Feed, Bev_yoy",us_population_yoy,cpi_fah_yoy,cpi_fafh_yoy,grocery_sales_yoy,restaurant_sales_yoy,grocery_units_yoy,restaurant_units_yoy,rdi_adj_yoy,grocery_sales_lag1_yoy
2008-06-01,16943.291,11340.7,430.746,5366.788,-463.669,2325.403,1892.001,217.463,12376.6,5.6,1533000,12231000,511.8,6.702785,4.9,4.36,56.4,166.53400000000002,133.88,176.2,176.1,149.5,147.7,304396.0,213.331,215.015,42293.0,32742.0,198.25060586600168,152.27774806408857,,42288.0,0,0,0.0,-20.899999999999636,0.0,0.0,0.0,0.0,0.0,2.2549999999999955,-319.60000000000036,0.1999999999999993,-301000.0,-2837000.0,-259.3,0.0,0.0,0.0,-3.3999999999999986,-0.4809999999999661,8.48238095238095,6.5,2.0999999999999943,-0.5,2.6999999999999886,239.0,1.5309999999999775,1.0479999999999734,5.0,-1522.0,-1.4094507912220706,-7.859095467857941,-385.41710044467254,92.0,1.3760107660276244,1.0892721843383857,-16.605164622836945,11.975089513714288,-30.125923403126688,-2.147047709459504,10.321980243512897,4.935966105947864,2.682252992956302,21.739130434782616,-2.7284263959390875,-1.4423851732473847,80.14783526927138,-3.0945954600898884,21.890547263681604,90.3930131004367,-33.88042203985931,-8.265946898755082,98.3729282352692,24.2595204513399,9.856519026824696,6.254442075337607,15.571205007824718,0.9511554482502405,6.05515259680538,4.4096652325502195,4.306113892519803,0.4201809538414425,-1.6491784335410653,-3.8209913515411253,,4.730298677497657
2008-07-01,16854.295,11286.0,389.049,5236.25,-442.378,2325.403,1883.563,219.016,12188.7,5.8,1592000,12705000,395.9,6.788641,4.8,5.28,61.2,165.71200000000002,133.3709090909091,174.3,180.3,151.7,149.7,304646.0,216.028,216.376,42552.0,33529.0,196.97446627289057,154.95711169445778,,42293.0,0,0,-88.99600000000282,-54.70000000000073,-41.697,-130.53799999999956,21.290999999999997,0.0,-8.437999999999874,1.5529999999999973,-187.89999999999964,0.20000000000000018,59000.0,474000.0,-115.90000000000003,0.08585599999999971,-0.10000000000000053,0.9199999999999999,4.800000000000004,-0.8220000000000027,-0.5090909090909008,-1.8999999999999773,4.200000000000017,2.1999999999999886,2.0,250.0,2.6970000000000027,1.3610000000000184,259.0,787.0,-1.276139593111111,2.6793636303692097,-385.41710044467254,5.0,0.26596727212868654,0.29682029042177316,-26.015494854065402,7.752544801805272,-29.025561053246317,-2.147047709459504,6.501008997578306,5.497512078341837,1.0135583106809065,23.404255319148938,27.055067837190737,24.93853869603697,46.08856088560884,-1.0279697880976713,8.843537414965974,94.11764705882352,-32.30088495575222,-8.44337381349658,79.94494535128149,21.548117154811706,12.406483790523692,7.436260623229463,15.687789799072638,0.9463534245667482,7.158872199845234,4.564323373491641,4.709877454599143,2.6858997917432292,-2.285386823294333,-1.7964287637944332,,4.306113892519803
2008-08-01,16854.295,11284.7,389.049,5236.25,-442.378,2325.403,1883.563,218.69,12120.6,6.1,2165000,16890000,334.8,6.788641,4.8,5.28,63.0,164.27700000000002,116.66619047619048,164.7,180.5,153.5,150.4,304903.0,217.449,217.063,42717.0,34186.0,196.4460632148228,157.49344660305994,,42552.0,0,0,0.0,-1.2999999999992724,0.0,0.0,0.0,0.0,0.0,-0.3259999999999934,-68.10000000000036,0.2999999999999998,573000.0,4185000.0,-61.099999999999966,0.0,0.0,0.0,1.7999999999999972,-1.4350000000000023,-16.704718614718615,-9.600000000000023,0.19999999999998863,1.8000000000000114,0.700000000000017,257.0,1.4210000000000207,0.6869999999999834,165.0,657.0,-0.5284030580677666,2.536334908602157,-385.41710044467254,259.0,0.26596727212868654,-0.13628197980548595,-26.015494854065402,7.752544801805272,-29.025561053246317,-2.147047709459504,6.501008997578306,5.308017162091239,0.41173400492093837,32.60869565217392,69.140625,65.39365452408931,42.28644283892902,-1.0279697880976713,8.843537414965974,94.11764705882352,-24.460431654676263,-8.853996171664768,61.23894392781961,17.307692307692292,12.60137242669992,8.557284299858559,15.60338201383551,0.9398670480428084,7.468196779645941,4.47977435068061,5.141774145909217,3.0692233478051056,-2.1647545073328556,-1.350070874139775,,4.709877454599143
2008-09-01,16854.295,11209.7,389.049,5236.25,-442.378,2325.403,1883.563,218.877,12149.0,6.1,1856000,14087000,428.3,6.788641,4.8,5.28,70.3,161.912,104.11428571428571,163.5,179.2,151.6,147.9,305158.0,218.757,218.225,42535.0,30522.0,194.4394922219632,139.8648184213541,,42717.0,0,0,0.0,-75.0,0.0,0.0,0.0,0.0,0.0,0.18700000000001182,28.399999999999636,0.0,-309000.0,-2803000.0,93.5,0.0,0.0,0.0,7.299999999999997,-2.365000000000009,-12.551904761904765,-1.1999999999999886,-1.3000000000000114,-1.9000000000000057,-2.5,255.0,1.3079999999999927,1.1620000000000061,-182.0,-3664.0,-2.0065709928595936,-17.628628181705835,-385.41710044467254,165.0,0.26596727212868654,-0.8833203649996402,-26.015494854065402,7.752544801805272,-29.025561053246317,-2.147047709459504,6.501008997578306,4.953319875136075,0.49133139227104383,29.78723404255319,18.442884492661136,11.04367018760839,76.11019736842107,-1.0279697880976713,8.843537414965974,94.11764705882352,-15.707434052757808,-9.608481322889851,30.281710018007924,11.376021798365121,11.442786069651723,8.054169636493214,12.215477996965095,0.9340662975384939,7.603049680275453,4.511386221594305,4.313812046301746,0.39140874255829683,-3.0568256603758948,-3.942132649834418,,5.141774145909217
2008-10-01,16485.35,11192.5,232.842,5452.409,-469.031,2325.403,1772.8,216.995,12240.5,6.5,1901000,14924000,533.1,6.895996,5.64,6.58,57.6,159.16299999999998,76.6086956521739,145.3,176.4,151.9,146.0,305403.0,219.532,219.29,42440.0,32023.0,193.32033598746423,146.0303707419399,,42535.0,0,0,-368.9449999999997,-17.200000000000728,-156.20699999999997,216.15899999999965,-26.65300000000002,0.0,-110.76300000000015,-1.882000000000005,91.5,0.40000000000000036,45000.0,837000.0,104.80000000000001,0.10735500000000009,0.8399999999999999,1.2999999999999998,-12.699999999999996,-2.7490000000000236,-27.505590062111807,-18.19999999999999,-2.799999999999983,0.30000000000001137,-1.9000000000000057,245.0,0.7750000000000057,1.0649999999999977,-95.0,1501.0,-1.1191562344989734,6.165552320585789,-385.41710044467254,-182.0,-2.5411536884212604,-1.1140953828212008,-54.54462042429083,10.498315695866278,-16.26031501180134,-2.147047709459504,-2.0109099089588134,3.7310578899565128,1.325287242144313,38.29787234042552,44.78293983244479,45.642627110373766,133.81578947368422,0.020697450413509344,22.608695652173914,112.25806451612902,-28.80098887515451,-10.346362043812062,-10.71111854340544,-1.9568151147098312,9.769757311761062,6.075418994413417,9.609609609609615,0.9296407680359664,7.571013470141774,4.785569227093522,3.464248275189541,2.572069186418968,-3.81772474058929,-2.1124092344027234,,4.313812046301746
2008-11-01,16485.35,11158.2,232.842,5452.409,-469.031,2325.403,1772.8,213.153,12345.9,6.8,2599000,20483000,653.2,6.895996,5.64,6.58,55.3,156.072,57.30947368421053,143.1,173.4,156.2,139.5,305620.0,219.662,220.043,42220.0,30624.0,192.20438673962724,139.17279804401866,,42440.0,0,0,0.0,-34.29999999999927,0.0,0.0,0.0,0.0,0.0,-3.842000000000013,105.39999999999964,0.2999999999999998,698000.0,5559000.0,120.10000000000002,0.0,0.0,0.0,-2.3000000000000043,-3.0909999999999798,-19.299221967963376,-2.200000000000017,-3.0,4.299999999999983,-6.5,217.0,0.12999999999999545,0.7530000000000143,-220.0,-1399.0,-1.1159492478369941,-6.857572697921228,-385.41710044467254,-95.0,-2.5411536884212604,-1.6222602317010781,-54.54462042429083,10.498315695866278,-16.26031501180134,-2.147047709459504,-2.0109099089588134,1.0999174706166848,2.2849852113901337,44.68085106382978,93.37797619047619,95.69122002483996,223.68681863230924,0.020697450413509344,22.608695652173914,112.25806451612902,-27.33245729303547,-10.898991225315836,-39.52935115874521,-5.231788079470201,7.434944237918217,8.850174216027874,4.5727136431784166,0.9199759604271662,7.090030665126101,4.855280337758638,1.6932822699135208,1.4510037765851802,-5.039449855130195,-3.246642944644884,,3.464248275189541
2008-12-01,16485.35,11125.8,232.842,5452.409,-469.031,2325.403,1772.8,211.398,12288.8,7.3,2256000,18089000,633.0,6.895996,5.64,6.58,60.1,152.545,41.121818181818185,133.9,171.1,154.4,142.3,305827.0,219.163,220.684,41663.0,32148.0,190.10051879194936,145.67435790542132,,42220.0,0,0,0.0,-32.400000000001455,0.0,0.0,0.0,0.0,0.0,-1.7549999999999955,-57.100000000000364,0.5,-343000.0,-2394000.0,-20.200000000000045,0.0,0.0,0.0,4.800000000000004,-3.5270000000000152,-16.187655502392346,-9.199999999999989,-2.3000000000000114,-1.799999999999983,2.8000000000000114,207.0,-0.4989999999999952,0.6409999999999911,-557.0,1524.0,-2.103867947677884,6.501559861402654,-385.41710044467254,-220.0,-2.5411536884212604,-1.846476872722791,-54.54462042429083,10.498315695866278,-16.26031501180134,-2.147047709459504,-2.0109099089588134,-0.02222800255385904,1.3885565776989406,46.0,29.580700746697296,33.39970501474927,148.82075471698113,0.020697450413509344,22.608695652173914,112.25806451612902,-20.397350993377483,-11.995638578961342,-55.1497833042654,-16.102756892230573,5.0982800982800835,8.885754583921003,5.877976190476186,0.9123545677122147,6.647104908444179,4.971151056209067,0.11293733179547072,-1.8261772430220535,-6.126905725437415,-6.475425134274603,,1.6932822699135208
2009-01-01,16298.262,11176.3,-12.488,5533.429,-397.483,2031.762,1631.257,211.933,12361.5,7.8,2860000,24306000,646.6,6.861352,6.51,8.01,61.2,149.362,41.71,136.4,170.1,154.1,142.3,306035.0,218.953,221.319,42496.0,30990.0,194.08731554260504,140.02412806853457,,41663.0,0,0,-187.08799999999792,50.5,-245.33,81.02000000000044,71.548,-293.64099999999985,-141.5429999999999,0.5349999999999966,72.70000000000073,0.5,604000.0,6217000.0,13.600000000000023,-0.03464400000000012,0.8700000000000001,1.4299999999999997,1.1000000000000014,-3.1829999999999927,0.5881818181818161,2.5,-1.0,-0.30000000000001137,0.0,208.0,-0.21000000000000796,0.6349999999999909,833.0,-1158.0,3.986796750655685,-5.650229836886751,-385.41710044467254,-557.0,-3.234227293078318,-1.3844280520947438,-102.75123649221753,10.846177745984619,-26.412205543665813,-12.627531657953472,-11.249417853085697,-0.11358601902212717,1.8488765850161792,56.00000000000001,111.070110701107,117.11478338543992,135.89930682232762,-0.040558636950083216,36.47798742138366,117.66304347826085,-21.938775510204078,-12.69311479626134,-55.13629518843668,-16.930572472594385,2.593486127864897,4.403794037940378,3.041274438812458,0.9084014771828075,5.723322066634484,4.85573506419672,1.6164514586322287,3.8712921065862327,-3.8845455550609698,-0.9388546625587857,,0.11293733179547072
2009-02-01,16298.262,11130.5,-12.488,5533.429,-397.483,2031.762,1631.257,212.705,12241.9,8.3,2576000,21188000,581.6,6.861352,6.51,8.01,56.3,147.618,39.08736842105263,132.8,168.7,153.1,137.8,306237.0,217.93,221.968,41772.0,29834.0,191.67622631120085,134.4067613349672,,42496.0,0,0,0.0,-45.79999999999927,0.0,0.0,0.0,0.0,0.0,0.7720000000000198,-119.60000000000036,0.5000000000000009,-284000.0,-3118000.0,-65.0,0.0,0.0,0.0,-4.900000000000006,-1.7439999999999998,-2.62263157894737,-3.5999999999999943,-1.4000000000000057,-1.0,-4.5,202.0,-1.0229999999999961,0.6490000000000009,-724.0,-1156.0,-2.4110892314041905,-5.617366733567366,-385.41710044467254,833.0,-3.234227293078318,-1.446798714350217,-102.75123649221753,10.846177745984619,-26.412205543665813,-12.627531657953472,-11.249417853085697,0.008463140671510772,0.8244247146222072,69.38775510204083,85.72458543619321,86.23538718467083,81.69322086847859,-0.040558636950083216,36.47798742138366,117.66304347826085,-20.48022598870056,-12.750162539157161,-59.02190214386531,-19.22141119221411,0.7164179104477642,5.151098901098905,0.0,0.9038069945369598,4.84763343500727,4.762174458886714,0.2279434700194427,-1.6872075397086905,-4.406098462729224,-6.156212422954654,,1.6164514586322287
2009-03-01,16298.262,11084.6,-12.488,5533.429,-397.483,2031.762,1631.257,212.495,12242.7,8.7,2637000,23063000,621.0,6.861352,6.51,8.01,57.3,146.514,47.93909090909092,130.6,167.6,159.4,137.0,306438.0,216.949,222.216,41693.0,32771.0,192.17880700072365,147.47362926161932,,41772.0,0,0,0.0,-45.899999999999636,0.0,0.0,0.0,0.0,0.0,-0.21000000000000796,0.8000000000010914,0.3999999999999986,61000.0,1875000.0,39.39999999999998,0.0,0.0,0.0,1.0,-1.103999999999985,8.851722488038291,-2.200000000000017,-1.0999999999999943,6.300000000000011,-0.8000000000000114,201.0,-0.9809999999999945,0.24800000000001887,-79.0,2937.0,0.5025806895228015,13.066867926652122,-385.41710044467254,-724.0,-3.234227293078318,-2.097667393858027,-102.75123649221753,10.846177745984619,-26.412205543665813,-12.627531657953472,-11.249417853085697,-0.4464787676623838,0.7969767575889852,70.58823529411764,45.12933406714363,58.356220818456464,101.62337662337664,-0.040558636950083216,36.47798742138366,117.66304347826085,-17.55395683453238,-12.737863383779713,-54.54028210490742,-22.99528301886793,-1.2956419316843437,9.931034482758626,-3.38504936530325,0.8992219474690977,4.2557894787427,4.554030592320402,-0.32751613674396607,0.12832656054264646,-4.396212084146345,-4.232934882285477,,0.2279434700194427
2009-04-01,16269.145,11068.0,-121.54,5680.717,-304.361,2031.762,1641.991,212.709,12320.0,9.0,2511000,24738000,706.0,6.70505,6.77,8.57,65.1,146.942,49.64666666666666,136.8,168.6,154.6,138.9,306645.0,215.807,222.905,41952.0,31909.0,194.39591857539375,143.15066956775308,,41693.0,0,0,-29.11700000000019,-16.600000000000364,-109.052,147.28799999999956,93.12200000000001,0.0,10.733999999999924,0.21399999999999864,77.29999999999927,0.3000000000000007,-126000.0,1675000.0,85.0,-0.15630200000000016,0.2599999999999998,0.5600000000000005,7.799999999999997,0.42799999999999727,1.7075757575757393,6.200000000000017,1.0,-4.800000000000011,1.9000000000000057,207.0,-1.1420000000000243,0.688999999999993,259.0,-862.0,2.217111574670099,-4.322959693866238,-385.41710044467254,-79.0,-3.9788374053187248,-2.4028922886997983,-128.21616451458632,5.8494764466194615,-34.35813047669781,-12.627531657953472,-13.214052212445981,-0.5763244243767063,1.811450482612731,80.0,74.61752433936022,108.65384615384616,177.51572327044025,0.033791923804793456,38.16326530612244,96.55963302752293,3.9936102236421522,-12.178008343393998,-55.901166976882536,-17.936412717456495,-1.5186915887850483,3.7583892617449655,-3.340292275574097,0.8946256654580376,2.3281507086397646,4.609471426627176,-0.578253862925393,0.4375196726471575,-2.840278605093327,-3.988120479995183,,-0.32751613674396607
2009-05-01,16269.145,11078.1,-121.54,5680.717,-304.361,2031.762,1641.991,213.022,12500.1,9.4,3060000,32628000,859.0,6.70505,6.77,8.57,68.7,148.16899999999998,59.0285,137.8,170.5,156.3,139.2,306863.0,215.064,223.023,42001.0,34109.0,195.2953539411524,152.93938293359878,,41952.0,0,0,0.0,10.100000000000364,0.0,0.0,0.0,0.0,0.0,0.3129999999999882,180.10000000000036,0.40000000000000036,549000.0,7890000.0,153.0,0.0,0.0,0.0,3.6000000000000085,1.2269999999999754,9.38183333333334,1.0,1.9000000000000057,1.700000000000017,0.29999999999998295,218.0,-0.742999999999995,0.117999999999995,49.0,2200.0,0.8994353657586487,9.788713365845695,-385.41710044467254,259.0,-3.9788374053187248,-2.4952471482889704,-128.21616451458632,5.8494764466194615,-34.35813047669781,-12.627531657953472,-13.214052212445981,-1.015761495855172,-1.5445566389943433,74.07407407407408,66.8484187568157,116.53835943721793,11.399299701724797,0.033791923804793456,38.16326530612244,96.55963302752293,14.88294314381271,-11.28401640571206,-52.92693717128372,-18.797878609310537,-2.011494252873558,4.200000000000004,-4.0000000000000036,0.8896721101273375,1.5410764872521243,4.232428365121721,-0.6786795308361682,-0.45236983422835,-2.1860670527428905,-4.494568794789489,,-0.578253862925393
2009-06-01,16269.145,11081.1,-121.54,5680.717,-304.361,2031.762,1641.991,214.79,12273.2,9.5,2393000,26137000,664.5,6.70505,6.77,8.57,70.8,149.796,69.64090909090909,142.1,171.4,156.7,139.8,307090.0,214.953,223.163,42178.0,32513.0,196.2196387117184,145.6917141282381,,42001.0,0,0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.7680000000000007,-226.89999999999964,0.09999999999999964,-667000.0,-6491000.0,-194.5,0.0,0.0,0.0,2.0999999999999943,1.6270000000000095,10.61240909090909,4.299999999999983,0.9000000000000057,0.39999999999997726,0.6000000000000227,227.0,-0.11099999999999,0.14000000000001478,177.0,-1596.0,0.924284770566004,-7.247668805360689,-385.41710044467254,49.0,-3.9788374053187248,-2.2891003200860682,-128.21616451458632,5.8494764466194615,-34.35813047669781,-12.627531657953472,-13.214052212445981,-1.2291746182109153,-0.8354475380960791,69.64285714285717,56.09915198956295,113.69471016270131,29.83587338804221,0.033791923804793456,38.16326530612244,96.55963302752293,25.531914893617014,-10.050800437147988,-47.98258956460331,-19.353007945516453,-2.66893810335036,4.816053511705687,-5.348679756262675,0.8850313407534838,0.7603208160089414,3.7895030579262023,-0.2719126096517144,-0.6994074888522439,-1.024444361928467,-4.325014008664374,,-0.6786795308361682
2009-07-01,16326.281,11118.1,-147.121,5641.212,-323.978,2031.762,1702.68,214.726,12218.7,9.5,2266000,24556000,584.9,6.679269,6.49,9.47,66.0,150.748,64.15227272727272,131.6,169.7,152.0,138.2,307322.0,214.047,223.345,42131.0,33414.0,196.8306026246572,149.6071100763393,,42178.0,0,0,57.13600000000042,37.0,-25.581000000000003,-39.5049999999992,-19.61700000000002,0.0,60.68900000000008,-0.06399999999999295,-54.5,0.0,-127000.0,-1581000.0,-79.60000000000002,-0.025781000000000276,-0.27999999999999936,0.9000000000000004,-4.799999999999997,0.9519999999999982,-5.488636363636374,-10.5,-1.700000000000017,-4.699999999999989,-1.6000000000000227,232.0,-0.9060000000000059,0.18199999999998795,-47.0,901.0,0.6109639129387858,3.9153959481012066,-385.41710044467254,177.0,-3.1328157006863644,-1.4876838561049044,-137.81554508558048,7.733817140128907,-26.76444126968339,-12.627531657953472,-9.603235994760995,-1.9587610037622771,0.24612961185359605,63.793103448275865,42.33668341708543,93.27823691460055,47.739328113159885,-1.6111030175259056,35.20833333333335,79.35606060606062,7.843137254901955,-9.030124553442132,-51.899351091964995,-24.497991967871492,-5.879090404880771,0.19775873434411118,-7.682030728122912,0.8783965651937065,-0.9170107578647224,3.220782341849371,-0.9893777025756667,-0.34298666825732793,-0.07303669909889399,-3.4525692687583986,,-0.2719126096517144
2009-08-01,16326.281,11218.0,-147.121,5641.212,-323.978,2031.762,1702.68,215.445,12194.8,9.6,2796000,30239000,475.7,6.679269,6.49,9.47,65.7,150.668,71.04476190476191,130.1,169.7,151.2,140.0,307570.0,213.769,223.675,42053.0,33169.0,196.7216949136685,148.29104727841735,,42131.0,0,0,0.0,99.89999999999964,0.0,0.0,0.0,0.0,0.0,0.7189999999999941,-23.900000000001455,0.09999999999999964,530000.0,5683000.0,-109.19999999999999,0.0,0.0,0.0,-0.29999999999999716,-0.07999999999998408,6.892489177489196,-1.5,0.0,-0.8000000000000114,1.8000000000000114,248.0,-0.2779999999999916,0.3300000000000125,-78.0,-245.0,-0.10890771098868868,-1.3160627979219441,-385.41710044467254,-47.0,-3.1328157006863644,-0.591065779329536,-137.81554508558048,7.733817140128907,-26.76444126968339,-12.627531657953472,-9.603235994760995,-1.4838355663267633,0.6121809151361957,57.377049180327866,29.145496535796767,79.03493191237419,42.08482676224612,-1.6111030175259056,35.20833333333335,79.35606060606062,4.285714285714293,-8.284178552079723,-39.104241241800985,-21.00789313904068,-5.983379501385045,-1.4983713355048889,-6.914893617021278,0.8747044141907523,-1.6923508500843898,3.046120250802775,-1.554416274551118,-2.9749020066694,0.14030909774165323,-5.843036344131791,,-0.9893777025756667
2009-09-01,16326.281,11114.6,-147.121,5641.212,-323.978,2031.762,1702.68,215.861,12230.6,9.8,2190000,23939000,597.0,6.679269,6.49,9.47,73.5,149.627,69.40809523809523,126.8,169.5,149.9,140.6,307826.0,213.299,224.003,42342.0,30331.0,198.51007271482757,135.40443654772483,,42053.0,0,0,0.0,-103.39999999999964,0.0,0.0,0.0,0.0,0.0,0.4159999999999968,35.80000000000109,0.20000000000000107,-606000.0,-6300000.0,121.30000000000001,0.0,0.0,0.0,7.799999999999997,-1.0409999999999968,-1.6366666666666845,-3.299999999999997,-0.19999999999998863,-1.299999999999983,0.5999999999999943,256.0,-0.46999999999999886,0.32799999999997453,289.0,-2838.0,1.788377801159072,-12.886610730692524,-385.41710044467254,-78.0,-3.1328157006863644,-0.8483723917678487,-137.81554508558048,7.733817140128907,-26.76444126968339,-12.627531657953472,-9.603235994760995,-1.377942862886472,0.6716602189480669,60.65573770491805,17.99568965517242,69.93682118265068,39.388279243520884,-1.6111030175259056,35.20833333333335,79.35606060606062,4.551920341394022,-7.587454913780323,-33.33470545188438,-22.446483180428135,-5.412946428571419,-1.12137203166226,-4.935767410412451,0.8743011816829238,-2.4950058740977443,2.6477259709015932,-0.4537439755495476,-0.6257781272524743,2.0934947146526994,-3.1890663599133395,,-1.554416274551118
2009-10-01,16502.754,11127.1,5.526,5693.132,-328.833,2031.762,1796.464,216.509,12193.2,10.0,2627000,28828000,556.1,6.597484,6.33,10.4,70.6,148.584,75.71545454545455,133.2,168.3,146.5,141.2,308071.0,213.472,224.224,42462.0,31859.0,198.911332633788,142.08559297845014,,42342.0,0,0,176.47299999999996,12.5,152.64700000000002,51.91999999999916,-4.855000000000018,0.0,93.78399999999988,0.6479999999999961,-37.399999999999636,0.1999999999999993,437000.0,4889000.0,-40.89999999999998,-0.081785,-0.16000000000000014,0.9299999999999997,-2.9000000000000057,-1.0430000000000064,6.30735930735932,6.3999999999999915,-1.1999999999999886,-3.4000000000000057,0.5999999999999943,245.0,0.17300000000000182,0.22100000000000364,120.0,1528.0,0.40125991896042024,6.681156430725309,-385.41710044467254,289.0,0.10557252348297741,-0.584319857047122,-97.62671682943798,4.4149842757577495,-29.8909880157175,-12.627531657953472,1.334837545126355,-0.22396829420033848,-0.38642212327927306,53.846153846153854,38.19042609153078,93.16537121415169,4.314387544550735,-4.328772812513238,12.234042553191493,58.05471124620061,22.569444444444443,-6.646645263032225,-1.1659787431637536,-8.327598072952524,-4.591836734693877,-3.5549703752468798,-3.287671232876721,0.8735998009187895,-2.7604176156551197,2.249988599571351,0.051837888784156405,-0.5121319051931472,2.892089245430607,-2.7013406481456115,,-0.4537439755495476
2009-11-01,16502.754,11109.4,5.526,5693.132,-328.833,2031.762,1796.464,217.234,12224.4,9.9,1976000,21842000,605.7,6.597484,6.33,10.4,67.4,147.939,77.99,135.5,169.1,145.8,142.6,308289.0,213.383,224.633,42509.0,29921.0,199.21455786074804,133.19948538282443,,42462.0,0,0,0.0,-17.700000000000728,0.0,0.0,0.0,0.0,0.0,0.7250000000000227,31.19999999999891,-0.09999999999999964,-651000.0,-6986000.0,49.60000000000002,0.0,0.0,0.0,-3.1999999999999886,-0.6450000000000102,2.2745454545454464,2.3000000000000114,0.799999999999983,-0.6999999999999886,1.4000000000000057,218.0,-0.08899999999999864,0.40900000000002024,47.0,-1938.0,0.30322522696005194,-8.886107595625703,-385.41710044467254,120.0,0.10557252348297741,-0.4373465254252529,-97.62671682943798,4.4149842757577495,-29.8909880157175,-12.627531657953472,1.334837545126355,1.9145871744709275,-0.9841323840303229,45.588235294117666,-23.970757983839942,6.634770297319736,-7.271892222902632,-4.328772812513238,12.234042553191493,58.05471124620061,21.880650994575056,-5.2110564354913125,36.08570274043053,-5.310971348707194,-2.4798154555940033,-6.658130601792555,2.2222222222222143,0.8733067207643552,-2.858482577778587,2.0859559267961236,0.6845097110374176,-2.295585161964475,3.647248244452017,-4.292011618035407,,0.051837888784156405
2009-12-01,16502.754,11177.3,5.526,5693.132,-328.833,2031.762,1796.464,217.347,12280.2,9.9,1942000,20567000,601.2,6.597484,6.33,10.4,72.5,146.666,74.47,141.5,171.2,145.1,143.7,308495.0,213.839,224.789,42734.0,31933.0,199.8419371583294,142.0576629639351,,42509.0,0,0,0.0,67.89999999999964,0.0,0.0,0.0,0.0,0.0,0.11299999999999955,55.80000000000109,0.0,-34000.0,-1275000.0,-4.5,0.0,0.0,0.0,5.099999999999994,-1.2729999999999961,-3.519999999999996,6.0,2.0999999999999943,-0.700000000000017,1.0999999999999943,206.0,0.45599999999998886,0.1559999999999775,225.0,2012.0,0.6273792975813421,8.858177581110652,-385.41710044467254,47.0,0.10557252348297741,0.46288806198206967,-97.62671682943798,4.4149842757577495,-29.8909880157175,-12.627531657953472,1.334837545126355,2.8141231232083674,-0.06998242301932134,35.616438356164394,-13.918439716312058,13.698933053236772,-5.023696682464451,-4.328772812513238,12.234042553191493,58.05471124620061,20.63227953410982,-3.8539447376183977,81.09607817128708,5.675877520537709,0.058445353594382965,-6.0233160621761765,0.9838369641602007,0.8723886380208379,-2.429242162226297,1.8601257907233881,2.5706262151069303,-0.6687818837874837,5.124351279146833,-2.4827258506499583,,0.6845097110374176
2010-01-01,16582.71,11156.8,54.666,5804.973,-341.829,2295.263,1836.914,217.488,12285.8,9.8,2399000,24195000,624.2,6.375334,5.78,11.49,74.4,145.003,78.32578947368421,142.5,172.2,144.5,145.6,308706.0,214.738,224.916,42690.0,30481.0,198.80039862530157,135.5217058813068,,42734.0,0,0,79.95599999999831,-20.5,49.14,111.84100000000035,-12.995999999999981,263.501,40.450000000000045,0.14099999999999113,5.599999999998545,-0.09999999999999964,457000.0,3628000.0,23.0,-0.22215000000000007,-0.5499999999999998,1.0899999999999999,1.9000000000000057,-1.663000000000011,3.8557894736842115,1.0,1.0,-0.5999999999999943,1.9000000000000057,211.0,0.8990000000000009,0.12700000000000955,-44.0,-1452.0,-1.0415385330278184,-6.5359570826283,-385.41710044467254,225.0,1.7452658449103264,-0.17447634727056904,-537.7482383087764,4.907336843031684,-14.001605100092329,12.969087914824673,12.607271570328882,2.6211113889767157,-0.6123852283299036,25.64102564102566,-16.118881118881124,-0.4566773636139221,-3.464274667491485,-7.083414464088134,-11.213517665130556,43.44569288389515,21.568627450980404,-2.918412983221974,87.78659667629876,4.472140762463339,1.2345679012345734,-6.2297209604153085,2.319044272663384,0.8727759896743903,-1.9250706772686366,1.625255852412133,0.45651355421687523,-1.6424653113907728,2.428331325785149,-3.2154616845920136,,2.5706262151069303
